일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2021/03/19,10150,100,1.0,10150,10200,10050,2969786,30067260150,7331016982450,722267683
2021/03/18,10050,50,0.5,10000,10100,9890,2447410,24427878110,7258790214150,722267683
2021/03/17,10000,-100,-0.99,10100,10200,9980,1417642,14189769590,7222676830000,722267683
2021/03/16,10100,0,0.0,10100,10200,10100,1492104,15134383750,7294903598300,722267683
2021/03/15,10100,-50,-0.49,10300,10300,10050,2114566,21520753200,7294903598300,722267683
2021/03/12,10150,100,1.0,10000,10150,9880,2384241,23921510480,7331016982450,722267683
2021/03/11,10050,0,0.0,10100,10200,10000,3130712,31599459150,7258790214150,722267683
2021/03/10,10050,-50,-0.5,9950,10100,9850,2651371,26437713260,7258790214150,722267683
2021/03/09,10100,190,1.92,10050,10200,10000,4093277,41387475910,7294903598300,722267683
2021/03/08,9910,300,3.12,9680,9950,9650,3650737,36005802650,7157672738530,722267683
2021/03/05,9610,-90,-0.93,9700,9770,9580,2326215,22475798670,6940992433630,722267683
2021/03/04,9700,-70,-0.72,9740,9790,9610,3036412,29410569830,7005996525100,722267683
2021/03/03,9770,40,0.41,9700,9800,9680,1501636,14646246060,7056555262910,722267683
2021/03/02,9730,150,1.57,9650,9800,9600,2057937,20058857600,7027664555590,722267683
2021/02/26,9580,-240,-2.44,9750,9790,9510,2794858,26896893480,6919324403140,722267683
2021/02/25,9820,160,1.66,9710,9870,9670,1898519,18611871610,7092668647060,722267683
2021/02/24,9660,60,0.63,9620,9780,9620,2631640,25587893790,6977105817780,722267683
2021/02/23,9600,10,0.1,9690,9700,9590,1438638,13889856990,6933769756800,722267683
2021/02/22,9590,0,0.0,9610,9680,9560,1681477,16193208270,6926547079970,722267683
2021/02/19,9590,140,1.48,9410,9590,9380,1234105,11739128860,6926547079970,722267683
2021/02/18,9450,-130,-1.36,9550,9610,9450,1289629,12257326070,6825429604350,722267683
2021/02/17,9580,-40,-0.42,9630,9750,9570,1924023,18561644200,6919324403140,722267683
2021/02/16,9620,-30,-0.31,9610,9650,9530,1312141,12561091250,6948215110460,722267683
2021/02/15,9650,70,0.73,9620,9730,9600,1764113,17080504480,6969883140950,722267683
2021/02/10,9580,170,1.81,9430,9640,9400,2106766,20113238420,6919324403140,722267683
2021/02/09,9410,0,0.0,9410,9500,9310,1629284,15365570940,6796538897030,722267683
2021/02/08,9410,80,0.86,9290,9530,9260,2028560,19158951060,6796538897030,722267683
2021/02/05,9330,320,3.55,9020,9330,9010,2103639,19367146750,6738757482390,722267683
2021/02/04,9010,-90,-0.99,9120,9120,8910,1734561,15621145160,6507631823830,722267683
2021/02/03,9100,80,0.89,9130,9280,9020,2006185,18335781480,6572635915300,722267683
2021/02/02,9020,30,0.33,9040,9160,8960,1599707,14502508260,6514854500660,722267683
2021/02/01,8990,190,2.16,8880,9090,8800,1686081,15176625110,6493186470170,722267683
2021/01/29,8800,-300,-3.3,9130,9150,8800,3109326,27780689300,6355955610400,722267683
2021/01/28,9100,-230,-2.47,9200,9200,9050,1725604,15714281800,6572635915300,722267683
2021/01/27,9330,20,0.21,9400,9440,9300,1294345,12110573570,6738757482390,722267683
2021/01/26,9310,-210,-2.21,9470,9550,9300,2478368,23258017430,6724312128730,722267683
2021/01/25,9520,0,0.0,9550,9590,9460,1472082,14045822610,6875988342160,722267683
2021/01/22,9520,-120,-1.24,9630,9640,9500,2337936,22331108220,6875988342160,722267683
2021/01/21,9640,-100,-1.03,9760,9790,9640,1901090,18447121950,6962660464120,722267683
2021/01/20,9740,-160,-1.62,9860,9870,9680,2686408,26186065680,7034887232420,722267683
2021/01/19,9900,150,1.54,9800,9970,9770,1897736,18772947830,7150450061700,722267683
2021/01/18,9750,-170,-1.71,9910,9920,9750,2130656,20890524730,7042109909250,722267683
2021/01/15,9920,-180,-1.78,10200,10250,9920,2747325,27530362290,7164895415360,722267683
2021/01/14,10100,50,0.5,10100,10200,10000,3357127,33927282300,7294903598300,722267683
2021/01/13,10050,330,3.4,9840,10100,9830,5405431,54116225790,7258790214150,722267683
2021/01/12,9720,0,0.0,9820,9850,9560,2818731,27419858460,7020441878760,722267683
2021/01/11,9720,-190,-1.92,9910,9910,9610,3646861,35573786670,7020441878760,722267683
2021/01/08,9910,70,0.71,9900,9920,9730,3068580,30185974990,7157672738530,722267683
2021/01/07,9840,260,2.71,9800,9920,9720,4155453,40875141110,7107114000720,722267683
2021/01/06,9580,-30,-0.31,9590,9730,9450,3594459,34458919330,6919324403140,722267683
2021/01/05,9610,100,1.05,9530,9630,9410,2318934,22000301870,6940992433630,722267683
2021/01/04,9510,-220,-2.26,9600,9700,9510,2227495,21252100640,6868765665330,722267683
2020/12/30,9730,40,0.41,9650,9750,9500,2031362,19553199470,7027664555590,722267683
2020/12/29,9690,-460,-4.53,9750,9760,9610,4206637,40694601130,6998773848270,722267683
2020/12/28,10150,0,0.0,10200,10300,10100,4970135,50670466100,7331016982450,722267683
2020/12/24,10150,150,1.5,10050,10150,10000,1884212,19025720950,7331016982450,722267683
2020/12/23,10000,30,0.3,10000,10100,9940,1542164,15425281270,7222676830000,722267683
2020/12/22,9970,-30,-0.3,10000,10100,9970,1770197,17743565350,7201008799510,722267683
2020/12/21,10000,50,0.5,10000,10050,9960,1390899,13915013150,7222676830000,722267683
2020/12/18,9950,-150,-1.49,10050,10100,9950,2903942,28993102680,7186563445850,722267683
2020/12/17,10100,50,0.5,10050,10100,9990,1806942,18129812610,7294903598300,722267683
2020/12/16,10050,50,0.5,10100,10150,10050,1223598,12342234000,7258790214150,722267683
2020/12/15,10000,-100,-0.99,10100,10150,10000,1878547,18849322050,7222676830000,722267683
2020/12/14,10100,-200,-1.94,10250,10300,10100,1795461,18276211100,7294903598300,722267683
2020/12/11,10300,250,2.49,10150,10300,10100,2085951,21350266550,7439357134900,722267683
2020/12/10,10050,50,0.5,10000,10150,9910,3031392,30441363470,7258790214150,722267683
2020/12/09,10000,50,0.5,9880,10100,9870,1800969,18014937810,7222676830000,722267683
2020/12/08,9950,-100,-1.0,10050,10050,9920,1669707,16623509490,7186563445850,722267683
2020/12/07,10050,0,0.0,10050,10100,9860,2567586,25536751400,7258790214150,722267683
2020/12/04,10050,-50,-0.5,10100,10250,10050,1892627,19172205100,7258790214150,722267683
2020/12/03,10100,-100,-0.98,10200,10200,10050,1848713,18665745300,7294903598300,722267683
2020/12/02,10200,100,0.99,10150,10250,10050,1616469,16419581700,7367130366600,722267683
2020/12/01,10100,270,2.75,9990,10250,9960,1487058,15068551290,7294903598300,722267683
2020/11/30,9830,-370,-3.63,10300,10300,9830,3694198,36789634590,7099891323890,722267683
2020/11/27,10200,-100,-0.97,10200,10300,10100,1172490,11965867150,7367130366600,722267683
2020/11/26,10300,150,1.48,10100,10300,10050,1641954,16744301150,7439357134900,722267683
2020/11/25,10150,50,0.5,10200,10300,10050,2023589,20629835450,7331016982450,722267683
2020/11/24,10100,50,0.5,10100,10200,10000,1703438,17218020000,7294903598300,722267683
2020/11/23,10050,80,0.8,9970,10150,9900,1874230,18850607650,7258790214150,722267683
2020/11/20,9970,70,0.71,9850,9990,9840,1627193,16157576360,7201008799510,722267683
2020/11/19,9900,-100,-1.0,9930,9940,9840,1479302,14613627900,7150450061700,722267683
2020/11/18,10000,90,0.91,9900,10000,9870,1164944,11603038180,7222676830000,722267683
2020/11/17,9910,20,0.2,9910,10100,9860,1877732,18692364130,7157672738530,722267683
2020/11/16,9890,120,1.23,9840,10050,9810,2487395,24787959290,7143227384870,722267683
2020/11/13,9770,-180,-1.81,9850,9950,9750,1687723,16565642380,7056555262910,722267683
2020/11/12,9950,-150,-1.49,10000,10100,9910,2548266,25437396010,7186563445850,722267683
2020/11/11,10100,240,2.43,9850,10200,9840,2554346,25735651050,7294903598300,722267683
2020/11/10,9860,250,2.6,10000,10000,9630,2734226,26934396410,7121559354380,722267683
2020/11/09,9610,90,0.95,9540,9680,9540,1207812,11618209470,6940992433630,722267683
2020/11/06,9520,40,0.42,9430,9530,9430,1361278,12921084620,6875988342160,722267683
2020/11/05,9480,180,1.94,9340,9480,9210,2091838,19686901500,6847097634840,722267683
2020/11/04,9300,-10,-0.11,9400,9410,9210,1947299,18142772160,6717089451900,722267683
2020/11/03,9310,80,0.87,9260,9350,9180,2070668,19238260970,6724312128730,722267683
2020/11/02,9230,340,3.82,8890,9240,8880,1909739,17480788620,6666530714090,722267683
2020/10/30,8890,-120,-1.33,9000,9070,8880,2372661,21289155490,6420959701870,722267683
2020/10/29,9010,-50,-0.55,8830,9070,8810,2064091,18485107270,6507631823830,722267683
2020/10/28,9060,230,2.6,8690,9060,8680,2200171,19660578270,6543745207980,722267683
2020/10/27,8830,-300,-3.29,9030,9040,8760,3478736,30697554890,6377623640890,722267683
2020/10/26,9130,-90,-0.98,9270,9280,9050,2255177,20715077110,6594303945790,722267683
2020/10/23,9220,340,3.83,8980,9240,8970,3248517,29664901170,6659308037260,722267683
2020/10/22,8880,180,2.07,8690,8900,8650,3198811,28233281480,6413737025040,722267683
2020/10/21,8700,130,1.52,8560,8700,8530,1731288,14966654290,6283728842100,722267683
2020/10/20,8570,-30,-0.35,8540,8640,8480,1411564,12083258160,6189834043310,722267683
2020/10/19,8600,190,2.26,8480,8700,8480,2289098,19773608110,6211502073800,722267683
2020/10/16,8410,-60,-0.71,8400,8510,8400,1794370,15137599880,6074271214030,722267683
2020/10/15,8470,-90,-1.05,8510,8540,8450,1294093,10977541160,6117607275010,722267683
2020/10/14,8560,-130,-1.5,8660,8710,8520,1378069,11803847160,6182611366480,722267683
2020/10/13,8690,-20,-0.23,8750,8760,8640,1222174,10617764440,6276506165270,722267683
2020/10/12,8710,50,0.58,8680,8710,8630,1167198,10123867600,6290951518930,722267683
2020/10/08,8660,-10,-0.12,8670,8750,8600,1754142,15201308810,6254838134780,722267683
2020/10/07,8670,170,2.0,8570,8670,8430,1185924,10169123020,6262060811610,722267683
2020/10/06,8500,-150,-1.73,8640,8700,8500,1396053,11985028470,6139275305500,722267683
2020/10/05,8650,70,0.82,8600,8730,8550,1627541,14098036640,6247615457950,722267683
2020/09/29,8580,150,1.78,8500,8580,8490,1772722,15150679240,6197056720140,722267683
2020/09/28,8430,190,2.31,8300,8440,8250,877258,7357175760,6088716567690,722267683
2020/09/25,8240,160,1.98,8140,8290,8120,1018349,8387909730,5951485707920,722267683
2020/09/24,8080,-170,-2.06,8240,8240,8080,1282199,10415925260,5835922878640,722267683
2020/09/23,8250,-10,-0.12,8270,8360,8220,1319212,10901459150,5958708384750,722267683
2020/09/22,8260,-130,-1.55,8350,8400,8250,1978885,16463504680,5965931061580,722267683
2020/09/21,8390,-20,-0.24,8400,8470,8380,975822,8210097150,6059825860370,722267683
2020/09/18,8410,-30,-0.36,8490,8490,8410,1274163,10739863970,6074271214030,722267683
2020/09/17,8440,-70,-0.82,8500,8510,8420,1253269,10592492000,6095939244520,722267683
2020/09/16,8510,-20,-0.23,8460,8520,8450,813220,6900618710,6146497982330,722267683
2020/09/15,8530,0,0.0,8460,8530,8410,1160176,9830427030,6160943335990,722267683
2020/09/14,8530,140,1.67,8430,8540,8400,1171958,9965156380,6160943335990,722267683
2020/09/11,8390,-30,-0.36,8380,8430,8370,1222159,10254970420,6059825860370,722267683
2020/09/10,8420,0,0.0,8420,8480,8380,1764579,14878954990,6081493890860,722267683
2020/09/09,8420,-70,-0.82,8450,8480,8360,1414235,11882815310,6081493890860,722267683
2020/09/08,8490,30,0.35,8520,8550,8430,1565828,13280225890,6132052628670,722267683
2020/09/07,8460,0,0.0,8530,8530,8450,1419269,12034249310,6110384598180,722267683
2020/09/04,8460,-130,-1.51,8460,8530,8420,1638579,13861458910,6110384598180,722267683
2020/09/03,8590,-30,-0.35,8640,8670,8580,1074525,9262648060,6204279396970,722267683
2020/09/02,8620,40,0.47,8680,8680,8530,1453357,12457160180,6225947427460,722267683
2020/09/01,8580,120,1.42,8480,8630,8470,1328052,11382989390,6197056720140,722267683
2020/08/31,8460,-180,-2.08,8710,8740,8460,2450013,20949532790,6110384598180,722267683
2020/08/28,8640,30,0.35,8670,8790,8620,1399571,12171062710,6240392781120,722267683
2020/08/27,8610,-190,-2.16,8720,8750,8610,1033160,8930207130,6218724750630,722267683
2020/08/26,8800,-10,-0.11,8760,8800,8610,1590558,13846221800,6355955610400,722267683
2020/08/25,8810,130,1.5,8760,8850,8700,1499954,13146593290,6363178287230,722267683
2020/08/24,8680,90,1.05,8640,8700,8500,1293520,11159904670,6269283488440,722267683
2020/08/21,8590,140,1.66,8480,8690,8480,1172932,10079339220,6204279396970,722267683
2020/08/20,8450,-310,-3.54,8710,8760,8450,1834558,15690510620,6103161921350,722267683
2020/08/19,8760,0,0.0,8750,8860,8750,1080761,9503086860,6327064903080,722267683
2020/08/18,8760,-340,-3.74,9000,9070,8760,2145369,19029083880,6327064903080,722267683
2020/08/14,9100,-110,-1.19,9210,9210,9040,1551834,14135273370,6572635915300,722267683
2020/08/13,9210,-30,-0.32,9200,9300,9110,2968102,27291790410,6652085360430,722267683
2020/08/12,9240,190,2.1,9150,9300,8980,3014579,27578243140,6673753390920,722267683
2020/08/11,9050,160,1.8,8990,9100,8900,3535877,31880201490,6536522531150,722267683
2020/08/10,8890,250,2.89,8650,8890,8600,2647901,23173224280,6420959701870,722267683
2020/08/07,8640,-30,-0.35,8680,8710,8530,1753193,15070714379,6240392781120,722267683
2020/08/06,8670,110,1.29,8550,8790,8550,2423276,21046609700,6262060811610,722267683
2020/08/05,8560,-10,-0.12,8570,8610,8500,1170169,9992855600,6182611366480,722267683
2020/08/04,8570,180,2.15,8380,8570,8380,1390921,11822892650,6189834043310,722267683
2020/08/03,8390,-110,-1.29,8490,8510,8390,1485135,12507106780,6059825860370,722267683
2020/07/31,8500,-180,-2.07,8660,8700,8470,2645106,22590270480,6139275305500,722267683
2020/07/30,8680,10,0.12,8680,8850,8650,1842447,16056327740,6269283488440,722267683
2020/07/29,8670,-10,-0.12,8570,8730,8560,1462380,12657211980,6262060811610,722267683
2020/07/28,8680,-100,-1.14,8750,8790,8630,2168806,18900970200,6269283488440,722267683
2020/07/27,8780,-20,-0.23,8720,8940,8720,780121,6900081600,6341510256740,722267683
2020/07/24,8800,-20,-0.23,8900,8900,8750,709116,6252806660,6355955610400,722267683
2020/07/23,8820,-40,-0.45,8860,8880,8770,1475174,12992434880,6370400964060,722267683
2020/07/22,8860,-80,-0.89,9000,9200,8860,2029753,18327975590,6399291671380,722267683
2020/07/21,8940,-30,-0.33,8960,9070,8850,1532040,13706828370,6457073086020,722267683
2020/07/20,8970,150,1.7,8800,9000,8720,1509594,13417929520,6478741116510,722267683
2020/07/17,8820,-70,-0.79,8890,8930,8800,1170759,10382173420,6370400964060,722267683
2020/07/16,8890,100,1.14,8730,8910,8720,1888066,16682602170,6420959701870,722267683
2020/07/15,8790,290,3.41,8590,8830,8580,2362682,20592779160,6348732933570,722267683
2020/07/14,8500,-100,-1.16,8520,8550,8420,1966804,16702235180,6139275305500,722267683
2020/07/13,8600,190,2.26,8440,8610,8400,1955637,16728585820,6211502073800,722267683
2020/07/10,8410,-300,-3.44,8700,8700,8390,2350749,19915810480,6074271214030,722267683
2020/07/09,8710,-100,-1.14,8810,8830,8710,2074990,18137578210,6290951518930,722267683
2020/07/08,8810,-120,-1.34,8980,8980,8780,1711153,15116172610,6363178287230,722267683
2020/07/07,8930,-130,-1.43,9150,9160,8910,1441525,13015186790,6449850409190,722267683
2020/07/06,9060,110,1.23,9100,9100,8850,1133052,10182252110,6543745207980,722267683
2020/07/03,8950,30,0.34,8950,8990,8880,682717,6104920120,6464295762850,722267683
2020/07/02,8920,-10,-0.11,8930,9010,8890,852921,7615032920,6442627732360,722267683
2020/07/01,8930,120,1.36,8830,9050,8830,870901,7788819380,6449850409190,722267683
2020/06/30,8810,120,1.38,8700,8960,8700,1507048,13323346950,6363178287230,722267683
2020/06/29,8690,-250,-2.8,8710,8770,8620,1644839,14277649790,6276506165270,722267683
2020/06/26,8940,50,0.56,9020,9050,8940,1258950,11301463280,6457073086020,722267683
2020/06/25,8890,-360,-3.89,9010,9130,8890,1777052,15967064750,6420959701870,722267683
2020/06/24,9250,90,0.98,9160,9340,9130,1618665,14935977290,6680976067750,722267683
2020/06/23,9160,-30,-0.33,9170,9260,8980,1770308,16160218420,6615971976280,722267683
2020/06/22,9190,-120,-1.29,9160,9310,9130,1473189,13603039230,6637640006770,722267683
2020/06/19,9310,90,0.98,9340,9410,9120,3300875,30686353010,6724312128730,722267683
2020/06/18,9220,-60,-0.65,9120,9350,9120,1511173,13987225220,6659308037260,722267683
2020/06/17,9280,-160,-1.69,9390,9420,9140,1774921,16386347630,6702644098240,722267683
2020/06/16,9440,560,6.31,9010,9480,9010,2269007,21073337410,6818206927520,722267683
2020/06/15,8880,-470,-5.03,9150,9450,8880,2780928,25427529550,6413737025040,722267683
2020/06/12,9350,-200,-2.09,9020,9350,9020,2944281,27120806860,6753202836050,722267683
2020/06/11,9550,-280,-2.85,9640,9710,9340,3509186,33295768780,6897656372650,722267683
2020/06/10,9830,-20,-0.2,9850,9850,9610,2080846,20281034920,7099891323890,722267683
2020/06/09,9850,-200,-1.99,10000,10100,9770,2476324,24568465010,7114336677550,722267683
2020/06/08,10050,0,0.0,10300,10400,10000,2200043,22178334300,7258790214150,722267683
2020/06/05,10050,50,0.5,10000,10200,9910,2363632,23788085660,7258790214150,722267683
2020/06/04,10000,-350,-3.38,10500,10750,9960,3975345,40475202960,7222676830000,722267683
2020/06/03,10350,650,6.7,9900,10350,9870,4612618,46865664340,7475470519050,722267683
2020/06/02,9700,580,6.36,9070,9880,9060,4494389,42961678280,7005996525100,722267683
2020/06/01,9120,-10,-0.11,9040,9220,8970,2899332,26421513200,6587081268960,722267683
2020/05/29,9130,390,4.46,8630,9130,8550,6520075,58288602290,6594303945790,722267683
2020/05/28,8740,380,4.55,8510,8970,8500,7434397,64907103360,6312619549420,722267683
2020/05/27,8360,170,2.08,8300,8420,8200,3668870,30529768050,6038157829880,722267683
2020/05/26,8190,160,1.99,8010,8250,7970,3097687,25380185570,5915372323770,722267683
2020/05/25,8030,200,2.55,7850,8030,7780,2144354,16963909160,5799809494490,722267683
2020/05/22,7830,-210,-2.61,8020,8070,7800,2688790,21228870680,5655355957890,722267683
2020/05/21,8040,-30,-0.37,8110,8120,8020,2075269,16724193440,5807032171320,722267683
2020/05/20,8070,-80,-0.98,8100,8160,8040,1647548,13346756030,5828700201810,722267683
2020/05/19,8150,300,3.82,8120,8230,8070,3188327,25937295320,5886481616450,722267683
2020/05/18,7850,-100,-1.26,7950,7970,7700,1764831,13775108720,5669801311550,722267683
2020/05/15,7950,140,1.79,7950,7980,7820,1395328,11031411320,5742028079850,722267683
2020/05/14,7810,-200,-2.5,7930,7930,7760,2275911,17840056390,5640910604230,722267683
2020/05/13,8010,160,2.04,7750,8010,7710,1497535,11748660920,5785364140830,722267683
2020/05/12,7850,-160,-2.0,7960,7980,7800,1968981,15486112850,5669801311550,722267683
2020/05/11,8010,-60,-0.74,8070,8140,8000,1573880,12696715730,5785364140830,722267683
2020/05/08,8070,50,0.62,8120,8130,8060,1686237,13635694360,5828700201810,722267683
2020/05/07,8020,-40,-0.5,7960,8060,7930,2066022,16509055230,5792586817660,722267683
2020/05/06,8060,60,0.75,8100,8140,8020,2677849,21571045710,5821477524980,722267683
2020/05/04,8000,-440,-5.21,8200,8240,8000,3931182,31801922360,5778141464000,722267683
2020/04/29,8440,10,0.12,8450,8600,8400,2538326,21568031530,6095939244520,722267683
2020/04/28,8430,100,1.2,8430,8850,8280,4589743,39070222680,6088716567690,722267683
2020/04/27,8330,480,6.11,7920,8420,7900,4592760,37964902410,6016489799390,722267683
2020/04/24,7850,-60,-0.76,7820,7890,7800,1974492,15469544960,5669801311550,722267683
2020/04/23,7910,-60,-0.75,7940,7990,7840,2029649,16104864090,5713137372530,722267683
2020/04/22,7970,30,0.38,7800,8030,7760,2288429,18029055170,5756473433510,722267683
2020/04/21,7940,-180,-2.22,8060,8100,7800,2860195,22708041920,5734805403020,722267683
2020/04/20,8120,-100,-1.22,8220,8260,8070,2466401,20174472720,5864813585960,722267683
2020/04/17,8220,120,1.48,8150,8300,8120,2787177,22946540780,5937040354260,722267683
2020/04/16,8100,-60,-0.74,8030,8100,7910,2905308,23335175580,5850368232300,722267683
2020/04/14,8160,260,3.29,7970,8160,7930,2682703,21598326090,5893704293280,722267683
2020/04/13,7900,-70,-0.88,7990,8200,7900,3178099,25441658940,5705914695700,722267683
2020/04/10,7970,330,4.32,7760,8000,7670,4688039,36931619410,5756473433510,722267683
2020/04/09,7640,100,1.33,7680,7720,7570,2442384,18655130330,5518125098120,722267683
2020/04/08,7540,-210,-2.71,7720,7720,7510,3252387,24718279480,5445898329820,722267683
2020/04/07,7750,130,1.71,7810,7890,7590,3045444,23586770670,5597574543250,722267683
2020/04/06,7620,320,4.38,7400,7620,7330,2366158,17743028430,5503679744460,722267683
2020/04/03,7300,-90,-1.22,7310,7450,7210,2023409,14800383600,5272554085900,722267683
2020/04/02,7390,120,1.65,7220,7430,7150,2165739,15817222470,5337558177370,722267683
2020/04/01,7270,-380,-4.97,7510,7640,7270,2763532,20682153780,5250886055410,722267683
2020/03/31,7650,160,2.14,7600,7760,7450,3074550,23412829630,5525347774950,722267683
2020/03/30,7490,-110,-1.45,7280,7580,7200,2592138,19013029840,5409784945670,722267683
2020/03/27,7600,300,4.11,7610,7760,7350,4177831,31487119150,5489234390800,722267683
2020/03/26,7300,-110,-1.48,7490,7620,7280,5269532,39174004420,5272554085900,722267683
2020/03/25,7410,460,6.62,7220,7660,7180,5753690,42343467790,5352003531030,722267683
2020/03/24,6950,390,5.95,6710,6970,6570,3259220,22158610390,5019760396850,722267683
2020/03/23,6560,-880,-11.83,6720,6860,6450,3892290,25768513120,4738076000480,722267683
2020/03/20,7440,880,13.41,6700,7440,6320,4574529,31457996450,5373671561520,722267683
2020/03/19,6560,-440,-6.29,7200,7220,6450,3761628,25337260990,4738076000480,722267683
2020/03/18,7000,-310,-4.24,7310,7350,6970,3167429,22593133970,5055873781000,722267683
2020/03/17,7310,-320,-4.19,7220,7450,7100,3269796,23805829840,5279776762730,722267683
2020/03/16,7630,-140,-1.8,7910,8120,7620,2427785,18992261990,5510902421290,722267683
2020/03/13,7770,-450,-5.47,7400,8010,7310,4111531,31329049310,5612019896910,722267683
2020/03/12,8220,-350,-4.08,8520,8570,8050,4539764,37231680860,5937040354260,722267683
2020/03/11,8570,70,0.82,8500,8850,8450,2784860,24029618610,6189834043310,722267683
2020/03/10,8500,-100,-1.16,8350,8590,8340,3053823,25933399680,6139275305500,722267683
2020/03/09,8600,-600,-6.52,9060,9080,8550,3813212,33179611240,6211502073800,722267683
2020/03/06,9200,-210,-2.23,9350,9390,9160,2482103,22856337530,6644862683600,722267683
2020/03/05,9410,-220,-2.28,9640,9700,9410,2396057,22774168780,6796538897030,722267683
2020/03/04,9630,160,1.69,9550,9630,9430,2467520,23586208250,6955437787290,722267683
2020/03/03,9470,-20,-0.21,9630,9700,9440,1895258,18116887060,6839874958010,722267683
2020/03/02,9490,-120,-1.25,9610,9690,9410,2018623,19180093560,6854320311670,722267683
2020/02/28,9610,-300,-3.03,9900,9900,9560,7798094,75052227750,6940992433630,722267683
2020/02/27,9910,100,1.02,9800,9970,9760,1695039,16774728560,7157672738530,722267683
2020/02/26,9810,20,0.2,9680,9870,9650,2313423,22637890830,7085445970230,722267683
2020/02/25,9790,390,4.15,9330,9940,9330,2806191,27415170240,7071000616570,722267683
